pack_name;title;level;tags_raw;Category;display_title_en;display_title_tr
YDS Set 005;644-The Ethical Dilemmas of Autonomous Weapon Systems (Otonom Silah Sistemlerinin Etik İkilemleri);C2;"technology; ethics; politics";Science & Technology;The Ethical Dilemmas of Autonomous Weapon Systems;Otonom Silah Sistemlerinin Etik İkilemleri
YDS Set 005;645-The Ethical Dimensions of Genetic Engineering in Modern Agriculture (Modern Tarımda Genetik Mühendisliğinin Etik Boyutları);C2;"technology; ethics; environment";Environment & Nature;The Ethical Dimensions of Genetic Engineering in Modern Agriculture;Modern Tarımda Genetik Mühendisliğinin Etik Boyutları
YDS Set 005;646-The Evolution of Classical Music in the 18th Century (18. Yüzyılda Klasik Müziğin Evrimi);C2;"music; history; culture";Art, Music & Literature;The Evolution of Classical Music in the 18th Century;18. Yüzyılda Klasik Müziğin Evrimi
YDS Set 005;647-The Evolution of Cybersecurity Protocols in Corporate Environments (Kurumsal Ortamlarda Siber Güvenlik Protokollerinin Evrimi);C2;"technology; business; security";Science & Technology;The Evolution of Cybersecurity Protocols in Corporate Environments;Kurumsal Ortamlarda Siber Güvenlik Protokollerinin Evrimi
YDS Set 005;648-The Evolution of Face Transplantation (Yüz Naklinin Evrimi);C2;"health; medicine; surgery";Health & Medicine;The Evolution of Face Transplantation;Yüz Naklinin Evrimi
YDS Set 005;649-The Evolution of Global Supply Chains in the Modern Era (Modern Çağda Küresel Tedarik Zincirlerinin Evrimi);C2;"economics; business; globalization";Economics & Business;The Evolution of Global Supply Chains in the Modern Era;Modern Çağda Küresel Tedarik Zincirlerinin Evrimi
YDS Set 005;650-The Evolution of Human Language (İnsan Dilinin Evrimi);C2;"linguistics; anthropology; biology";Biology & Animals;The Evolution of Human Language;İnsan Dilinin Evrimi
YDS Set 005;651-The Evolution of Human Shelter (İnsan Barınağının Evrimi);C2;"history; architecture; anthropology";History;The Evolution of Human Shelter;İnsan Barınağının Evrimi
YDS Set 005;652-The Fascinating World of Bioluminescence (Biyolüminesansın Büyüleyici Dünyası);C2;"biology; science; nature";Biology & Animals;The Fascinating World of Bioluminescence;Biyolüminesansın Büyüleyici Dünyası
YDS Set 005;653-The Geopolitics of Global Freshwater Scarcity (Küresel Tatlı Su Kıtlığının Jeopolitiği);C2;"environment; politics; economics";Environment & Nature;The Geopolitics of Global Freshwater Scarcity;Küresel Tatlı Su Kıtlığının Jeopolitiği
YDS Set 005;654-The History and Mechanics of the Printing Press (Matbaanın Tarihi ve Mekaniği);C2;"history; technology; culture";Food & Agriculture;The History and Mechanics of the Printing Press;Matbaanın Tarihi ve Mekaniği
YDS Set 005;655-The Impact of Artificial Intelligence on Modern Healthcare (Yapay Zekanın Modern Sağlık Hizmetleri Üzerindeki Etkisi);C2;"technology; health; ethics";Psychology & Health;The Impact of Artificial Intelligence on Modern Healthcare;Yapay Zekanın Modern Sağlık Hizmetleri Üzerindeki Etkisi
YDS Set 005;656-The Impact of Deforestation on Indigenous Amazonian Communities (Ormansızlaşmanın Amazon'daki Yerli Topluluklar Üzerindeki Etkisi);C2;"environment; society; politics";Environment & Nature;The Impact of Deforestation on Indigenous Amazonian Communities;Ormansızlaşmanın Amazon'daki Yerli Topluluklar Üzerindeki Etkisi
YDS Set 005;657-The Impact of Microfinance on Developing Economies (Mikrofinansın Gelişmekte Olan Ekonomiler Üzerindeki Etkisi);C2;"economics; society; business";Economics & Business;The Impact of Microfinance on Developing Economies;Mikrofinansın Gelişmekte Olan Ekonomiler Üzerindeki Etkisi
YDS Set 005;658-The Intricate Biological Mechanisms of Autoimmune Diseases (Otoimmün Hastalıkların Karmaşık Biyolojik Mekanizmaları);C2;"health; biology; medicine";Health & Medicine;The Intricate Biological Mechanisms of Autoimmune Diseases;Otoimmün Hastalıkların Karmaşık Biyolojik Mekanizmaları
YDS Set 005;659-The Intricate Relationship Between Economic Inflation and Purchasing Power (Ekonomik Enflasyon ve Satın Alma Gücü Arasındaki Karmaşık İlişki);C2;"economics; finance; society";Economics & Business;The Intricate Relationship Between Economic Inflation and Purchasing Power;Ekonomik Enflasyon ve Satın Alma Gücü Arasındaki Karmaşık İlişki
YDS Set 005;660-The Intricate World of Coral Reef Ecosystems (Mercan Resifi Ekosistemlerinin Karmaşık Dünyası);C2;"biology; environment; climate";Environment & Nature;The Intricate World of Coral Reef Ecosystems;Mercan Resifi Ekosistemlerinin Karmaşık Dünyası
YDS Set 005;661-The Orkhon Inscriptions: The Dawn of Turkish Literature (Orhun Yazıtları: Türk Edebiyatının Şafağı);C2;"history; turkic; literature";History;The Orkhon Inscriptions: The Dawn of Turkish Literature;Orhun Yazıtları: Türk Edebiyatının Şafağı
YDS Set 005;662-The Physics of Black Holes and General Relativity (Kara Deliklerin Fiziği ve Genel Görelilik);C2;"physics; space; science";Science & Technology;The Physics of Black Holes and General Relativity;Kara Deliklerin Fiziği ve Genel Görelilik
YDS Set 005;663-The Pivotal Role of Urban Green Spaces (Kentsel Yeşil Alanların Önemli Rolü);C2;"environment; urban planning; health";Psychology & Health;The Pivotal Role of Urban Green Spaces;Kentsel Yeşil Alanların Önemli Rolü
YDS Set 005;664-The Principles of Quantum Computing and Cryptography (Kuantum Hesaplama ve Kriptografinin İlkeleri);C2;"technology; science; security";Science & Technology;The Principles of Quantum Computing and Cryptography;Kuantum Hesaplama ve Kriptografinin İlkeleri
YDS Set 005;665-The Profound Impact of the Printing Press (Matbaanın Derin Etkisi);C2;"history; technology; culture";Food & Agriculture;The Profound Impact of the Printing Press;Matbaanın Derin Etkisi
YDS Set 005;666-The Psychological Benefits of Practicing Mindfulness Meditation (Farkındalık Meditasyonu Yapmanın Psikolojik Faydaları);C2;"psychology; health; wellness";Psychology & Health;The Psychological Benefits of Practicing Mindfulness Meditation;Farkındalık Meditasyonu Yapmanın Psikolojik Faydaları
YDS Set 005;667-The Psychological Impact of Social Media Algorithms (Sosyal Medya Algoritmalarının Psikolojik Etkisi);C2;"technology; psychology; society";Psychology & Health;The Psychological Impact of Social Media Algorithms;Sosyal Medya Algoritmalarının Psikolojik Etkisi
YDS Set 005;668-The Psychological Implications of Excessive Social Media Consumption (Aşırı Sosyal Medya Tüketiminin Psikolojik Etkileri);C2;"psychology; technology; health";Psychology & Health;The Psychological Implications of Excessive Social Media Consumption;Aşırı Sosyal Medya Tüketiminin Psikolojik Etkileri
YDS Set 005;669-The Psychology of Decision-Making and Behavioral Economics (Karar Verme Psikolojisi ve Davranışsal Ekonomi);C2;"psychology; economics; business";Economics & Business;The Psychology of Decision-Making and Behavioral Economics;Karar Verme Psikolojisi ve Davranışsal Ekonomi
YDS Set 005;670-The Renaissance of Nuclear Energy in the Fight Against Climate Change (İklim Değişikliğiyle Mücadelede Nükleer Enerjinin Rönesansı);C2;"energy; environment; technology";Environment & Nature;The Renaissance of Nuclear Energy in the Fight Against Climate Change;İklim Değişikliğiyle Mücadelede Nükleer Enerjinin Rönesansı
YDS Set 005;671-The Revolutionary Potential of Gene Editing Technology (Gen Düzenleme Teknolojisinin Devrimci Potansiyeli);C2;"technology; ethics; health";Psychology & Health;The Revolutionary Potential of Gene Editing Technology;Gen Düzenleme Teknolojisinin Devrimci Potansiyeli
YDS Set 005;672-The Role of Microplastics in Terrestrial and Aquatic Ecosystems (Karasal ve Sucul Ekosistemlerde Mikroplastiklerin Rolü);C2;"environment; science; health";Psychology & Health;The Role of Microplastics in Terrestrial and Aquatic Ecosystems;Karasal ve Sucul Ekosistemlerde Mikroplastiklerin Rolü
YDS Set 005;673-The Role of the Microbiome in Human Health (İnsan Sağlığında Mikrobiyomun Rolü);C2;"health; biology; medicine";Health & Medicine;The Role of the Microbiome in Human Health;İnsan Sağlığında Mikrobiyomun Rolü
YDS Set 005;674-The Societal Implications of Universal Basic Income (Evrensel Temel Gelirin Toplumsal Etkileri);C2;"economics; society; politics";Politics & Government;The Societal Implications of Universal Basic Income;Evrensel Temel Gelirin Toplumsal Etkileri
YDS Set 005;675-The Spanish Armada: A Fleet Sent Against England (İspanyol Armadası: İngiltere'ye Gönderilen Donanma);C2;"history; military; europe";History;The Spanish Armada: A Fleet Sent Against England;İspanyol Armadası: İngiltere'ye Gönderilen Donanma
YDS Set 005;676-The Transformative Power of Learning a Musical Instrument (Bir Müzik Aleti Öğrenmenin Dönüştürücü Gücü);C2;"psychology; education; health";Psychology & Health;The Transformative Power of Learning a Musical Instrument;Bir Müzik Aleti Öğrenmenin Dönüştürücü Gücü
YDS Set 005;677-Turkey's Reform Monitoring Group Meets (Reform İzleme Grubu Bursa'da Toplandı);C2;"politics; turkey; eu";Politics & Government;Turkey's Reform Monitoring Group Meets;Reform İzleme Grubu Bursa'da Toplandı
YDS Set 005;678-William Shakespeare: England's National Poet (William Shakespeare: İngiltere'nin Ulusal Şairi);C2;"literature; biography; poetry";Art, Music & Literature;William Shakespeare: England's National Poet;William Shakespeare: İngiltere'nin Ulusal Şairi
